today,interviewer,municipality,hh_m/male_infant,hh_m/male_young,hh_m/male_child,hh_m/male_adult,hh_m/male_senior,hh_f/female_infant,hh_f/female_young,hh_f/female_child,hh_f/female_adult,hh_f/female_senior,hh_males,hh_females,hh_total,hh_confirm,land_tenure,single_headed,single_headed_sex,pregnant_lactating,disabled_ill_male,disabled_ill_female,pre_income_primary,pre_income_primary_other,post_income_primary,post_income_primary_other,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,B11,B12,B13,B14,C15,C16,C17,C18,C19,C20,D21,D22,D23,D24,D25,D26,D27,D28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,meta/instanceID,_uuid,_submission_time
12/17/14,John Paul Bascar,PH061910012_CA313,1,0,0,1,0,0,0,2,1,0,2,3,5,OK,own_rent,yes,male,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,neither,agree,agree,agree,na,na,agree,agree,agree,agree,agree,agree,neither,agree,na,na,agree,na,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:83a36560-83df-4dea-a74a-24df141d5277,83a36560-83df-4dea-a74a-24df141d5277,2014-12-17T10:31:35
12/17/14,John Paul Bascar,PH061910012_CA314,0,0,1,1,0,0,0,0,3,0,2,3,5,OK,ancestral_domain,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,disagree,disagree,agree,disagree,agree,agree,agree,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,na,agree,disagree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree,uuid:1c775049-5a7f-480d-b6c9-d1d1a02bdeca,1c775049-5a7f-480d-b6c9-d1d1a02bdeca,2014-12-17T10:31:36
12/17/14,John Paul Bascar,PH061910011_CA307,0,0,1,2,0,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,agree,neither,agree,agree,agree,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,na,disagree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,uuid:2305815c-9003-4f06-b25c-7b4b2d27a311,2305815c-9003-4f06-b25c-7b4b2d27a311,2014-12-17T10:31:37
12/17/14,John Paul Bascar,PH061902020_CA066,0,0,1,1,0,0,1,1,1,1,2,4,6,OK,own_rent,no,n/a,1,0,0,agri_worker,n/a,charcoal_making,n/a,disagree,disagree,disagree,na,disagree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,na,agree,agree,agree,neither,na,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,uuid:dc433b63-31d6-415c-b0f3-b999347e3218,dc433b63-31d6-415c-b0f3-b999347e3218,2014-12-17T10:31:38
12/17/14,John Paul Bascar,PH061902017_CA052,0,1,0,0,0,0,0,0,0,1,1,1,2,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,na,disagree,agree,agree,agree,na,na,agree,agree,agree,agree,na,na,na,na,na,na,agree,na,na,agree,na,na,na,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,uuid:a13a5839-3f8b-48bc-961d-ab2619bcf1f0,a13a5839-3f8b-48bc-961d-ab2619bcf1f0,2014-12-17T10:31:39
12/17/14,John Paul Bascar,PH061902017_CA058,0,0,0,1,0,0,0,0,0,0,1,0,1,OK,free_private,yes,male,0,0,0,transpo,n/a,agri_worker,n/a,disagree,disagree,disagree,na,disagree,agree,agree,agree,na,na,agree,agree,agree,agree,agree,agree,na,agree,na,na,agree,na,na,agree,na,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:52b71fde-6208-41e9-905f-58222365d088,52b71fde-6208-41e9-905f-58222365d088,2014-12-17T10:31:40
12/17/14,Jinkelyn Antatico,PH061910012_CA308,0,0,1,1,0,0,0,3,1,0,2,4,6,OK,ancestral_domain,no,n/a,1,0,2,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,na,disagree,agree,agree,agree_strongly,na,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,disagree,disagree,agree,na,agree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:2a65fdac-a453-43b0-8edf-bbf04afbb34b,2a65fdac-a453-43b0-8edf-bbf04afbb34b,2014-12-17T10:31:48
12/17/14,Jinkelyn Antatico,PH061910012_CA309,0,0,0,1,0,1,0,0,1,0,1,2,3,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,disagree,disagree,agree,disagree_strongly,agree,agree,agree_strongly,na,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,na,agree,disagree,na,disagree,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:78e468c9-4b4f-47e1-9e6f-e6036f558c7b,78e468c9-4b4f-47e1-9e6f-e6036f558c7b,2014-12-17T10:31:50
12/17/14,Jinkelyn Antatico,PH061910012_CA315,0,0,0,1,0,0,1,0,1,0,1,2,3,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,disagree,agree,agree,agree_strongly,na,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,na,disagree,disagree,na,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b49ea67b-0c03-4ea2-82c0-aa2f9cb74a18,b49ea67b-0c03-4ea2-82c0-aa2f9cb74a18,2014-12-17T10:31:51
12/17/14,Jinkelyn Antatico,PH061902015_CA032,0,1,0,1,0,0,1,0,1,0,2,2,4,OK,free_govt,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:a2cd8a7a-b54f-43ca-8983-50bf20d885fa,a2cd8a7a-b54f-43ca-8983-50bf20d885fa,2014-12-17T10:31:52
12/17/14,Jinkelyn Antatico,PH061902017_CA063,0,0,1,2,0,0,2,1,2,0,3,5,8,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,na,disagree,agree,agree,agree_strongly,na,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,disagree,agree,na,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:4a3ae2e2-9aa5-4b45-a9bd-53060cc8575a,4a3ae2e2-9aa5-4b45-a9bd-53060cc8575a,2014-12-17T10:31:53
12/13/14,Jon Bernadette Lema,PH061902022_CA077,0,0,2,0,1,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,agree,agree,agree,agree,agree,na,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:2f8cfad4-0c4c-48bf-bcc7-cdc9369993a8,2f8cfad4-0c4c-48bf-bcc7-cdc9369993a8,2014-12-18T00:10:28
12/13/14,Jon Bernadette Lema,PH061902002_CA007,0,0,0,1,0,0,0,0,0,0,1,0,1,OK,free_private,yes,male,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,na,agree,agree,agree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,na,agree,na,agree,na,agree,na,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:1030d8f6-a051-467d-9658-e4050778f534,1030d8f6-a051-467d-9658-e4050778f534,2014-12-18T00:10:29
12/13/14,Jon Bernadette Lema,PH061910006_CA285,0,0,2,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,1,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,disagree,agree,disagree,disagree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,uuid:8f63b487-affd-4501-a9e0-a709fbb27128,8f63b487-affd-4501-a9e0-a709fbb27128,2014-12-18T00:19:34
12/13/14,Jon Bernadette Lema,PH061909022_CA232,0,0,2,2,0,0,0,0,1,1,4,2,6,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,disagree,agree,agree,agree,agree,agree_strongly,disagree,disagree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:82f02428-617d-4a88-bd04-de87cd327bc8,82f02428-617d-4a88-bd04-de87cd327bc8,2014-12-18T00:19:36
12/13/14,Jon Bernadette Lema,PH061910012_CA310,0,0,3,1,0,0,0,0,2,0,4,2,6,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,other,Vegetable vendor,disagree,disagree,disagree,agree,disagree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:78abcbbc-959d-4ee9-af16-5822b080038c,78abcbbc-959d-4ee9-af16-5822b080038c,2014-12-18T00:19:37
12/13/14,Jon Bernadette Lema,PH061910011_CA302,0,0,2,1,0,0,0,0,1,0,3,1,4,OK,ancestral_domain,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,agree,disagree,disagree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:ac580af2-298d-4f2a-902d-257011742a9d,ac580af2-298d-4f2a-902d-257011742a9d,2014-12-18T00:19:38
12/13/14,Jon Bernadette Lema,PH061902012_CA020,0,0,1,2,0,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,disagree,disagree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,disagree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b169e667-8c67-45a1-81e2-cbd0a2622e34,b169e667-8c67-45a1-81e2-cbd0a2622e34,2014-12-18T00:19:40
12/13/14,Jon Bernadette Lema,PH061902016_CA046,0,1,1,1,0,0,0,2,1,0,3,3,6,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,agree,disagree_strongly,disagree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,na,agree,agree,agree,na,agree,agree,na,agree,agree,disagree,agree,disagree,agree,agree,agree,uuid:a6d51490-d434-485d-8d1a-5b02e47d8b21,a6d51490-d434-485d-8d1a-5b02e47d8b21,2014-12-18T00:19:41
12/13/14,Jon Bernadette Lema,PH061902016_CA047,0,0,0,1,0,0,0,0,1,1,1,2,3,OK,free_private,no,n/a,1,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,disagree,na,na,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,na,na,na,agree,agree,agree,agree,na,agree,agree,agree,uuid:4f8fe2b1-5dcc-474b-a926-62072f16cb6a,4f8fe2b1-5dcc-474b-a926-62072f16cb6a,2014-12-18T00:19:43
12/15/14,Jon Bernadette Lema,PH061902002_CA003,0,0,0,1,0,0,0,0,0,0,1,0,1,OK,own,yes,male,0,0,0,remittance,n/a,remittance,n/a,na,na,disagree_strongly,na,agree,na,agree,agree_strongly,agree,na,agree,agree,na,na,agree,agree,agree,agree,na,na,agree,agree,agree,agree,na,na,na,na,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b686921d-3729-4188-b9af-c1fd26b27dfc,b686921d-3729-4188-b9af-c1fd26b27dfc,2014-12-18T00:19:45
12/15/14,Jon Bernadette Lema,PH061902015_CA033,0,0,0,1,0,0,0,0,0,1,1,1,2,OK,free_private,yes,female,0,0,0,other,Mananahi,other,Mananahi,disagree,disagree,disagree_strongly,na,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:c3f42f87-9222-4933-90d6-0677fe3eeaba,c3f42f87-9222-4933-90d6-0677fe3eeaba,2014-12-18T00:19:47
12/15/14,Jon Bernadette Lema,PH061902014_CA030,0,0,3,1,0,0,0,4,1,0,4,5,9,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:f4ca43f8-b315-404e-9998-f3b9c699196e,f4ca43f8-b315-404e-9998-f3b9c699196e,2014-12-18T00:19:48
12/15/14,Jon Bernadette Lema,PH061902020_CA067,0,0,0,0,1,0,0,0,1,1,1,2,3,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,disagree,agree,agree,agree_strongly,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:1422418a-0372-4eeb-8340-8cd1f310995c,1422418a-0372-4eeb-8340-8cd1f310995c,2014-12-18T00:19:50
12/15/14,Jon Bernadette Lema,PH061902017_CA065,0,0,0,2,0,0,0,0,3,0,2,3,5,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,daily_wage,n/a,disagree,disagree,disagree,na,disagree,disagree,disagree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:633ee4c4-9d36-41cc-a9d9-008f499ef79e,633ee4c4-9d36-41cc-a9d9-008f499ef79e,2014-12-18T00:19:52
12/15/14,Jon Bernadette Lema,PH061902017_CA064,0,0,2,2,0,0,0,0,2,0,4,2,6,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,disagree,agree,agree,disagree,disagree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,disagree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:d6d3e945-7713-4662-b5cf-2d0fed04dc69,d6d3e945-7713-4662-b5cf-2d0fed04dc69,2014-12-18T00:19:53
12/15/14,Jon Bernadette Lema,PH061910005_CA270,0,0,0,2,0,0,0,0,0,1,2,1,3,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,na,disagree,disagree,disagree,agree_strongly,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,disagree,na,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:812c76ab-a283-471a-8969-56a12afb9288,812c76ab-a283-471a-8969-56a12afb9288,2014-12-18T00:19:54
12/15/14,Jon Bernadette Lema,PH061910005_CA271,0,2,0,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,na,agree,na,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:69c2e388-97c1-4942-bf15-c45d67c83386,69c2e388-97c1-4942-bf15-c45d67c83386,2014-12-18T00:19:56
12/15/14,Jon Bernadette Lema,PH061910025_CA335,0,0,0,1,0,0,0,0,2,0,1,2,3,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,agree,na,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:8e75a63c-0563-47db-96d4-2f2209bc8a6b,8e75a63c-0563-47db-96d4-2f2209bc8a6b,2014-12-18T00:19:58
12/15/14,Jon Bernadette Lema,PH061910025_CA336,0,0,0,2,0,0,0,0,0,0,2,0,2,OK,own,yes,male,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:0a2b0d8d-b0fa-469e-aef5-391cd55394df,0a2b0d8d-b0fa-469e-aef5-391cd55394df,2014-12-18T00:20:00
12/15/14,Jon Bernadette Lema,PH061910025_CA333,0,0,0,1,0,0,0,0,1,0,1,1,2,OK,free_private,no,n/a,1,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:91f37a46-f3c3-4b88-b2a2-c255b0887828,91f37a46-f3c3-4b88-b2a2-c255b0887828,2014-12-18T00:20:04
12/16/14,Jon Bernadette Lema,PH061909032_CA261,0,0,0,1,0,0,0,0,1,1,1,2,3,OK,free_private,yes,female,0,0,1,remittance,n/a,remittance,n/a,disagree,disagree,disagree,na,disagree,na,disagree_strongly,agree_strongly,na,disagree,na,na,na,na,na,na,na,na,na,na,agree,na,na,disagree,na,disagree,na,disagree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:38b13117-8da5-41ad-ab57-2c0d3d138b0d,38b13117-8da5-41ad-ab57-2c0d3d138b0d,2014-12-18T00:20:06
12/16/14,Jon Bernadette Lema,PH061909032_CA258,0,1,0,1,0,1,0,0,1,0,2,2,4,OK,free_private,no,n/a,1,0,0,agri_worker,n/a,livestock_poultry,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:dbc8494e-2106-46e1-ad7d-a4671a32eebb,dbc8494e-2106-46e1-ad7d-a4671a32eebb,2014-12-18T00:20:07
12/16/14,Jon Bernadette Lema,PH061909011_CA219,0,0,1,2,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,disagree,agree,agree,disagree,disagree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,agree,agree,agree,agree,na,na,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:35ed914d-1add-451d-84d0-e4ff375742cc,35ed914d-1add-451d-84d0-e4ff375742cc,2014-12-18T00:20:09
12/16/14,Jon Bernadette Lema,PH061910010_CA299,0,0,2,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:0ba3e99e-94c4-41a7-951b-7a4993ec737e,0ba3e99e-94c4-41a7-951b-7a4993ec737e,2014-12-18T00:20:11
12/16/14,Jon Bernadette Lema,PH061910004_CA268,0,0,0,0,0,0,0,0,2,0,0,2,2,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree_strongly,disagree,agree,disagree,disagree,disagree,agree_strongly,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,na,agree,na,agree,agree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:62076784-21ec-49b9-b571-613d37bde294,62076784-21ec-49b9-b571-613d37bde294,2014-12-18T00:20:13
12/16/14,Jon Bernadette Lema,PH061910004_CA267,0,0,0,0,0,0,0,0,1,1,0,2,2,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:5f21b4b3-9ab1-41e2-96d3-ad3447030420,5f21b4b3-9ab1-41e2-96d3-ad3447030420,2014-12-18T00:20:15
12/16/14,Jon Bernadette Lema,PH061910004_CA269,0,0,0,0,0,0,0,1,0,1,0,2,2,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree_strongly,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,na,agree,agree,agree,agree,agree,na,na,agree,agree,agree,agree,na,agree,agree,agree,uuid:1aa3e1d3-3571-4a52-abcd-4d29e0454033,1aa3e1d3-3571-4a52-abcd-4d29e0454033,2014-12-18T00:20:16
12/16/14,Jon Bernadette Lema,PH061910004_CA264,0,0,0,0,0,0,0,0,0,1,0,1,1,OK,ancestral_domain,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,na,agree,na,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:75e9c542-f379-4de2-8f1d-065f26271584,75e9c542-f379-4de2-8f1d-065f26271584,2014-12-18T00:20:18
12/16/14,Jon Bernadette Lema,PH061910004_CA266,0,0,0,0,0,0,2,0,2,1,0,5,5,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,agree,na,na,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:623aafe7-7583-43df-9eaf-eeb3049da505,623aafe7-7583-43df-9eaf-eeb3049da505,2014-12-18T00:20:20
12/16/14,Jon Bernadette Lema,PH061910014_CA316,0,0,0,1,0,1,1,0,1,0,1,3,4,OK,free_private,no,n/a,1,0,0,other,Tracking,other,Tracking,agree,disagree,disagree,na,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:40328e29-2fa3-41e1-82d0-4961bb7cb888,40328e29-2fa3-41e1-82d0-4961bb7cb888,2014-12-18T00:20:22
12/16/14,Jon Bernadette Lema,PH061910014_CA324,0,1,0,2,0,0,0,2,0,0,3,2,5,OK,free_private,yes,male,0,0,0,agri_worker,n/a,daily_wage,n/a,disagree,disagree,disagree,disagree,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,agree,disagree,agree,disagree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:08041fd5-ea0c-4a62-8892-51543711aea9,08041fd5-ea0c-4a62-8892-51543711aea9,2014-12-18T00:20:23
12/16/14,Jon Bernadette Lema,PH061910014_CA325,0,0,0,2,0,0,0,0,0,1,2,1,3,OK,free_private,yes,male,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,na,agree,disagree,disagree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,disagree,na,agree,na,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:05c7c84e-068f-439f-b5ce-759f837a66ef,05c7c84e-068f-439f-b5ce-759f837a66ef,2014-12-18T00:20:25
12/18/14,Mary Shyane Servidad,PH061909006_CA211,0,0,1,1,0,0,0,2,1,0,2,3,5,OK,free_private,no,n/a,0,0,1,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:ee7f7ee3-0e10-4f73-a35b-02c7e8bb894a,ee7f7ee3-0e10-4f73-a35b-02c7e8bb894a,2014-12-18T05:14:54
12/18/14,Mary Shyane Servidad,PH061909022_CA233,0,1,0,1,0,0,1,0,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:8f6ea529-668e-44ae-a279-e9458a70dae3,8f6ea529-668e-44ae-a279-e9458a70dae3,2014-12-18T05:15:02
12/18/14,Mary Shyane Servidad,PH061909022_CA237,0,0,0,2,0,0,0,0,0,1,2,1,3,OK,own_rent,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:1e9b39b3-382f-47f8-b3aa-5550a9fd2b61,1e9b39b3-382f-47f8-b3aa-5550a9fd2b61,2014-12-18T05:15:32
12/18/14,Mary Shyane Servidad,PH061910004_CA265,0,0,0,1,0,0,0,0,1,0,1,1,2,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:9e1c9bcd-3dbf-4e89-a2f1-e5024fabe3ab,9e1c9bcd-3dbf-4e89-a2f1-e5024fabe3ab,2014-12-18T05:15:40
12/18/14,Mary Shyane Servidad,PH061909028_CA243,0,0,2,0,0,0,1,0,1,0,2,2,4,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,na,agree,agree,disagree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,uuid:acab1c90-bb83-4f4f-8e9d-e3a3d8444abd,acab1c90-bb83-4f4f-8e9d-e3a3d8444abd,2014-12-18T05:15:42
